System Name,Instance Name,Entity Name,Attribute Name,Owner,Parent,Type,Description
ABS,LDM,Intermediary Structure,Tax Address 2 ID,,,, (ABS Field Type LDM Object)
ABS,LDM,Intermediary Structure,Tax Address 2 Name,,,varchar2(4000),Last name (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Intermediary Structure,Person Type ID,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Intermediary Structure,Person Type Name,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Intermediary Structure,Organisational Entity,,,, (ABS Field Type LDM Object)
ABS,LDM,Intermediary Structure,Organisational Entity Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Intermediary Structure,Organisational Entity Key,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Intermediary Structure,Organisational Entity EBI Key,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Intermediary Structure,Organisational Entity Parent ID,,,, (ABS Field Type LDM Object)
ABS,LDM,Intermediary Structure,Organisational Entity Parent Key,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Intermediary Structure,Organisational Entity Parent EBI Key,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Intermediary Structure,Organisational Entity Type ID,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Intermediary Structure,Organisational Entity Type Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Intermediary Structure,Organisational Entity GCM ID,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Intermediary Structure,Organisational Entity Open Date,,,date, (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Intermediary Structure,Intermediary Entity Type ID,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Intermediary Structure,Intermediary Entity Type Name,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Intermediary Structure,Organisational Entity Status ID,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Intermediary Structure,Organisational Entity Status Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Intermediary Structure,Party Channel ID,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Intermediary Structure,Party Channel Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Intermediary Structure,Distibution Channel ID,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Intermediary Structure,Distibution Channel Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Intermediary Structure,Planner ID,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Intermediary Structure,WOUP,,,varchar2(4000),WOUP (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Intermediary Structure,Salary ID,,,varchar2(4000),Salary ID (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Intermediary Structure,Is Payable Party,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Intermediary Structure,Is Payable Party name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Intermediary Structure,Is Silo ID,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Intermediary Structure,Is Silo name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Intermediary Structure,Is Pay anyone Allowed ID,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Intermediary Structure,Is Pay anyone Allowed Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Intermediary Structure,Is Linked Accounts Allowed ID,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Intermediary Structure,Is Linked Accounts Allowed Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Intermediary Structure,Is Bpay Allowed ID,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Intermediary Structure,Is Bpay Allowed Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Intermediary Structure,Organisational Entity Funds Under Administration,,,pls_integer or number, (ABS Field Type Avaloq DDIC Number)
ABS,LDM,Intermediary Structure,Organisational Entity Active Accounts,,,pls_integer or number, (ABS Field Type Avaloq DDIC Number)
ABS,LDM,Intermediary Structure,Is License Advice Fee Activated,,,varchar2(1) or boolean, (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Intermediary Structure,Owner,,,, (ABS Field Type LDM Object)
ABS,LDM,Intermediary Structure,Owner Key,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Intermediary Structure,Owner Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Intermediary Structure,Owner GCM ID,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Intermediary Structure,Owner Open Date,,,date, (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Intermediary Structure,Job ID,,,, (ABS Field Type LDM Object)
ABS,LDM,Intermediary Structure,Is Beneficial Owner,,,varchar2(1) or boolean, (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Intermediary Structure,GCM Customer Number,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Object ID,,,, (ABS Field Type LDM Object)
ABS,LDM,Issuer Entity,Open Date,,,date,Opening date (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Issuer Entity,Close Date,,,date,Closing date (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Issuer Entity,Alpha-numeric sort value,,,varchar2(4000),Alpha-numeric sort value (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Account,,,,Returns the target object of the relation. The target object is always a person. (ABS Field Type LDM Object)
ABS,LDM,Issuer Entity,Person ID,,,, (ABS Field Type LDM Object)
ABS,LDM,Issuer Entity,Involved Party Type,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Issuer Entity,Involved Party Type Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Person Key,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Person External ID,,,, (ABS Field Type LDM Object)
ABS,LDM,Issuer Entity,Person modification sequence number,,,pls_integer or number, (ABS Field Type Avaloq DDIC Number)
ABS,LDM,Issuer Entity,Full Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Full Name Auto,,,varchar2(1) or boolean,Full Name Auto Flag (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Issuer Entity,GCM ID,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,GCM ID Auto,,,varchar2(1) or boolean,GCM Identifier (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Issuer Entity,Person Type ID,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Issuer Entity,Person Type Name,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Issuer Entity,Has person an adviser job,,,varchar2(1) or boolean, (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Issuer Entity,Person Type ID,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Issuer Entity,Person Type Name,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Issuer Entity,Has person an adviser assistant job,,,varchar2(1) or boolean, (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Issuer Entity,Full Name Auto,,,varchar2(1) or boolean,Full Name Auto Flag (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Issuer Entity,Has person a para planner job,,,varchar2(1) or boolean, (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Issuer Entity,Authority ID between Job and Organisational Entity,,,,Return OE relation role. (ABS Field Type Avaloq Code Table)
ABS,LDM,Issuer Entity,Person has TFN,,,varchar2(1) or boolean, (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Issuer Entity,Withholding Tax Exemption ID,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Issuer Entity,Authority between Job and Organisational Entity,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Withholding Tax Exemption Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Intermediary Entity Type,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Issuer Entity,Intermediary Entity Type Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,SAFI Device,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Disbursement - Account name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Person Association Role ID,,,,Person Association Role (ABS Field Type Avaloq Code Table)
ABS,LDM,Issuer Entity,Person Association Role Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Disbursement - BSB,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Disbursement - Account number,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Client authority id over its account,,,,Legitimation (ABS Field Type Avaloq Code Table)
ABS,LDM,Issuer Entity,Client authority name over its account,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Is Member,,,varchar2(1) or boolean, (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Issuer Entity,Is Sharehold,,,varchar2(1) or boolean, (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Issuer Entity,Is Beneficiary,,,varchar2(1) or boolean, (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Issuer Entity,IDV Status ID,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Issuer Entity,IDV Status Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,AML Status ID,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Issuer Entity,AML Status Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,CIS Identifier,,,varchar2(4000),CIS Identifier (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Tax File Number,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Country Tax ID,,,, (ABS Field Type LDM Object)
ABS,LDM,Issuer Entity,Country Tax Name,,,varchar2(4000),Name (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Document List,,,, (ABS Field Type Avaloq Structured Addition)
ABS,LDM,Issuer Entity,Document Detail,,,, (ABS Field Type Avaloq Structured Addition)
ABS,LDM,Issuer Entity,Document ID,,,, (ABS Field Type LDM Object)
ABS,LDM,Issuer Entity,Document Signature Date,,,date, (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Issuer Entity,Document Signature Valid Until,,,date, (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Issuer Entity,Document Issuer,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Document Full Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Document Identification Number,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Document Comment,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Document Type ID,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Issuer Entity,Document Type Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Document Accredited English Translation ID,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Issuer Entity,Document Accredited English Translation Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Document Public Document Type,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Document State ID,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Issuer Entity,Document State Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Document Country ID,,,, (ABS Field Type LDM Object)
ABS,LDM,Issuer Entity,Document Country Name,,,, (ABS Field Type LDM Object)
ABS,LDM,Issuer Entity,Document User,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Document IP Address,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Authorised Transaction Type,,,,Authorised Transaction Type (ABS Field Type Avaloq Code Table)
ABS,LDM,Issuer Entity,Authorised Transaction Type name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Address ID,,,,Address type (ABS Field Type LDM Object)
ABS,LDM,Issuer Entity,Australian Tax Person Relevant ID,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Issuer Entity,Australian Tax Person Relevant Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Tax Address 1 ID,,,, (ABS Field Type LDM Object)
ABS,LDM,Issuer Entity,Tax Address 1 Name,,,varchar2(4000),Last name (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Tax Address 2 ID,,,, (ABS Field Type LDM Object)
ABS,LDM,Issuer Entity,Tax Address 2 Name,,,varchar2(4000),Last name (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Person Type ID,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Issuer Entity,Person Type Name,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Issuer Entity,Organisational Entity,,,, (ABS Field Type LDM Object)
ABS,LDM,Issuer Entity,Organisational Entity Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Organisational Entity Key,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Organisational Entity EBI Key,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Organisational Entity Parent ID,,,, (ABS Field Type LDM Object)
ABS,LDM,Issuer Entity,Organisational Entity Parent Key,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Organisational Entity Parent EBI Key,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Organisational Entity Type ID,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Issuer Entity,Organisational Entity Type Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Organisational Entity GCM ID,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Organisational Entity Open Date,,,date, (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Issuer Entity,Intermediary Entity Type ID,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Issuer Entity,Intermediary Entity Type Name,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Issuer Entity,Organisational Entity Status ID,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Issuer Entity,Organisational Entity Status Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Party Channel ID,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Issuer Entity,Party Channel Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Distibution Channel ID,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Issuer Entity,Distibution Channel Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Planner ID,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,WOUP,,,varchar2(4000),WOUP (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Salary ID,,,varchar2(4000),Salary ID (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Is Payable Party,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Issuer Entity,Is Payable Party name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Is Silo ID,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Issuer Entity,Is Silo name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Is Pay anyone Allowed ID,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Issuer Entity,Is Pay anyone Allowed Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Is Linked Accounts Allowed ID,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Issuer Entity,Is Linked Accounts Allowed Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Is Bpay Allowed ID,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Issuer Entity,Is Bpay Allowed Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Organisational Entity Funds Under Administration,,,pls_integer or number, (ABS Field Type Avaloq DDIC Number)
ABS,LDM,Issuer Entity,Organisational Entity Active Accounts,,,pls_integer or number, (ABS Field Type Avaloq DDIC Number)
ABS,LDM,Issuer Entity,Is License Advice Fee Activated,,,varchar2(1) or boolean, (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Issuer Entity,Owner,,,, (ABS Field Type LDM Object)
ABS,LDM,Issuer Entity,Owner Key,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Owner Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Owner GCM ID,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Issuer Entity,Owner Open Date,,,date, (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Issuer Entity,Job ID,,,, (ABS Field Type LDM Object)
ABS,LDM,Issuer Entity,Is Beneficial Owner,,,varchar2(1) or boolean, (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Issuer Entity,GCM Customer Number,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Object ID,,,, (ABS Field Type LDM Object)
ABS,LDM,Super Dealer Group,Open Date,,,date,Opening date (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Super Dealer Group,Close Date,,,date,Closing date (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Super Dealer Group,Alpha-numeric sort value,,,varchar2(4000),Alpha-numeric sort value (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Account,,,,Returns the target object of the relation. The target object is always a person. (ABS Field Type LDM Object)
ABS,LDM,Super Dealer Group,Person ID,,,, (ABS Field Type LDM Object)
ABS,LDM,Super Dealer Group,Involved Party Type,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Super Dealer Group,Involved Party Type Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Person Key,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Person External ID,,,, (ABS Field Type LDM Object)
ABS,LDM,Super Dealer Group,Person modification sequence number,,,pls_integer or number, (ABS Field Type Avaloq DDIC Number)
ABS,LDM,Super Dealer Group,Full Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Full Name Auto,,,varchar2(1) or boolean,Full Name Auto Flag (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Super Dealer Group,GCM ID,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,GCM ID Auto,,,varchar2(1) or boolean,GCM Identifier (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Super Dealer Group,Person Type ID,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Super Dealer Group,Person Type Name,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Super Dealer Group,Has person an adviser job,,,varchar2(1) or boolean, (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Super Dealer Group,Person Type ID,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Super Dealer Group,Person Type Name,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Super Dealer Group,Has person an adviser assistant job,,,varchar2(1) or boolean, (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Super Dealer Group,Full Name Auto,,,varchar2(1) or boolean,Full Name Auto Flag (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Super Dealer Group,Has person a para planner job,,,varchar2(1) or boolean, (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Super Dealer Group,Authority ID between Job and Organisational Entity,,,,Return OE relation role. (ABS Field Type Avaloq Code Table)
ABS,LDM,Super Dealer Group,Person has TFN,,,varchar2(1) or boolean, (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Super Dealer Group,Withholding Tax Exemption ID,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Super Dealer Group,Authority between Job and Organisational Entity,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Withholding Tax Exemption Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Intermediary Entity Type,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Super Dealer Group,Intermediary Entity Type Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,SAFI Device,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Disbursement - Account name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Person Association Role ID,,,,Person Association Role (ABS Field Type Avaloq Code Table)
ABS,LDM,Super Dealer Group,Person Association Role Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Disbursement - BSB,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Disbursement - Account number,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Client authority id over its account,,,,Legitimation (ABS Field Type Avaloq Code Table)
ABS,LDM,Super Dealer Group,Client authority name over its account,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Is Member,,,varchar2(1) or boolean, (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Super Dealer Group,Is Sharehold,,,varchar2(1) or boolean, (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Super Dealer Group,Is Beneficiary,,,varchar2(1) or boolean, (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Super Dealer Group,IDV Status ID,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Super Dealer Group,IDV Status Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,AML Status ID,,,varchar2(2000), (ABS Field Type Avaloq Class)
ABS,LDM,Super Dealer Group,AML Status Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,CIS Identifier,,,varchar2(4000),CIS Identifier (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Tax File Number,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Country Tax ID,,,, (ABS Field Type LDM Object)
ABS,LDM,Super Dealer Group,Country Tax Name,,,varchar2(4000),Name (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Document List,,,, (ABS Field Type Avaloq Structured Addition)
ABS,LDM,Super Dealer Group,Document Detail,,,, (ABS Field Type Avaloq Structured Addition)
ABS,LDM,Super Dealer Group,Document ID,,,, (ABS Field Type LDM Object)
ABS,LDM,Super Dealer Group,Document Signature Date,,,date, (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Super Dealer Group,Document Signature Valid Until,,,date, (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Super Dealer Group,Document Issuer,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Document Full Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Document Identification Number,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Document Comment,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Document Type ID,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Super Dealer Group,Document Type Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Document Accredited English Translation ID,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Super Dealer Group,Document Accredited English Translation Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Document Public Document Type,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Document State ID,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Super Dealer Group,Document State Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Document Country ID,,,, (ABS Field Type LDM Object)
ABS,LDM,Super Dealer Group,Document Country Name,,,, (ABS Field Type LDM Object)
ABS,LDM,Super Dealer Group,Document User,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Document IP Address,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Authorised Transaction Type,,,,Authorised Transaction Type (ABS Field Type Avaloq Code Table)
ABS,LDM,Super Dealer Group,Authorised Transaction Type name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Address ID,,,,Address type (ABS Field Type LDM Object)
ABS,LDM,Super Dealer Group,Australian Tax Person Relevant ID,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Super Dealer Group,Australian Tax Person Relevant Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Tax Address 1 ID,,,, (ABS Field Type LDM Object)
ABS,LDM,Super Dealer Group,Tax Address 1 Name,,,varchar2(4000),Last name (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Tax Address 2 ID,,,, (ABS Field Type LDM Object)
ABS,LDM,Super Dealer Group,Tax Address 2 Name,,,varchar2(4000),Last name (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Person Type ID,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Super Dealer Group,Person Type Name,,,, (ABS Field Type Avaloq Code Table)
ABS,LDM,Super Dealer Group,Organisational Entity,,,, (ABS Field Type LDM Object)
ABS,LDM,Super Dealer Group,Organisational Entity Name,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Organisational Entity Key,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Organisational Entity EBI Key,,,varchar2(4000), (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Super Dealer Group,Organisational Entity Parent ID,,,, (ABS Field Type LDM Object)
